ride_id,rideable_type,started_at,ended_at,ride_length,day_of_week,start_station_name,end_station_name,member_casual
21750007,classic_bike,2019-01-03 7:53:46,2019-01-03 7:58:29,0:04:43,5,Clinton St & Washington Blvd,Franklin St & Monroe St,NA
21750008,classic_bike,2019-01-03 7:53:46,2019-01-03 8:01:10,0:07:24,5,Clinton St & Washington Blvd,Sedgwick St & Huron St,NA
21750009,classic_bike,2019-01-03 7:53:48,2019-01-03 8:14:42,0:20:54,5,Ashland Ave & Blackhawk St,Franklin St & Jackson Blvd,NA
21750010,classic_bike,2019-01-03 7:53:56,2019-01-03 7:59:25,0:05:29,5,Kingsbury St & Kinzie St,Desplaines St & Randolph St,NA
21750011,classic_bike,2019-01-03 7:54:01,2019-01-03 8:02:29,0:08:28,5,Wacker Dr & Washington St,Stetson Ave & South Water St,NA
21750012,classic_bike,2019-01-03 7:54:07,2019-01-03 8:04:44,0:10:37,5,Columbus Dr & Randolph St,Canal St & Monroe St (*),NA
21750013,classic_bike,2019-01-03 7:54:09,2019-01-03 8:01:19,0:07:10,5,Clinton St & Washington Blvd,Michigan Ave & Lake St,NA
21750015,classic_bike,2019-01-03 7:54:15,2019-01-03 8:17:44,0:23:29,5,Southport Ave & Clybourn Ave,Canal St & Monroe St (*),NA
21750016,classic_bike,2019-01-03 7:54:24,2019-01-03 8:03:30,0:09:06,5,Wells St & Polk St,Clinton St & Washington Blvd,NA
21750017,classic_bike,2019-01-03 7:54:26,2019-01-03 7:59:32,0:05:06,5,Sheridan Rd & Greenleaf Ave,Glenwood Ave & Morse Ave,NA
21750018,classic_bike,2019-01-03 7:54:38,2019-01-03 8:02:58,0:08:20,5,Canal St & Madison St,Wabash Ave & Adams St,NA
21750019,classic_bike,2019-01-03 7:54:40,2019-01-03 8:08:42,0:14:02,5,Clinton St & Washington Blvd,Mies van der Rohe Way & Chestnut St,NA
21750021,classic_bike,2019-01-03 7:54:37,2019-01-03 7:59:40,0:05:03,5,Sheridan Rd & Greenleaf Ave,Glenwood Ave & Morse Ave,NA
21750023,classic_bike,2019-01-03 7:54:53,2019-01-03 7:57:11,0:02:18,5,Honore St & Division St,Ashland Ave & Division St,NA
21750024,classic_bike,2019-01-03 7:54:55,2019-01-03 8:27:15,0:32:20,5,Canal St & Adams St,State St & Kinzie St,NA
21750025,classic_bike,2019-01-03 7:54:55,2019-01-03 8:01:31,0:06:36,5,Canal St & Madison St,Dearborn St & Monroe St,NA
21750026,classic_bike,2019-01-03 7:54:56,2019-01-03 8:05:32,0:10:36,5,Canal St & Adams St,Rush St & Hubbard St,NA
21750027,classic_bike,2019-01-03 7:54:55,2019-01-03 8:11:16,0:16:21,5,Morgan St & 18th St,Clinton St & Washington Blvd,NA
21750028,classic_bike,2019-01-03 7:55:03,2019-01-03 8:08:39,0:13:36,5,Clinton St & Washington Blvd,Fairbanks St & Superior St (*),NA
21750029,classic_bike,2019-01-03 7:55:04,2019-01-03 8:12:55,0:17:51,5,Canal St & Adams St,McClurg Ct & Erie St,NA
21750030,classic_bike,2019-01-03 7:55:15,2019-01-03 8:04:09,0:08:54,5,Clybourn Ave & Division St,Kingsbury St & Kinzie St,NA
21750031,classic_bike,2019-01-03 7:55:18,2019-01-03 8:01:26,0:06:08,5,Clinton St & Madison St,Franklin St & Lake St,NA
21750034,classic_bike,2019-01-03 7:55:35,2019-01-03 8:01:57,0:06:22,5,Canal St & Adams St,Michigan Ave & Madison St,NA
21750035,classic_bike,2019-01-03 7:55:35,2019-01-03 8:00:55,0:05:20,5,Sedgwick St & Webster Ave,Lincoln Ave & Fullerton Ave,NA
21750037,classic_bike,2019-01-03 7:55:39,2019-01-03 8:33:53,0:38:14,5,Sheridan Rd & Buena Ave,Field Blvd & South Water St,NA
21750038,classic_bike,2019-01-03 7:55:41,2019-01-03 8:00:15,0:04:34,5,Logan Blvd & Elston Ave,Damen Ave & Clybourn Ave,NA
21750039,classic_bike,2019-01-03 7:55:51,2019-01-03 8:26:32,0:30:41,5,Lake Shore Dr & Wellington Ave,Columbus Dr & Randolph St,NA
21750041,classic_bike,2019-01-03 7:55:58,2019-01-03 8:03:54,0:07:56,5,Michigan Ave & Washington St,Clinton St & Madison St,NA
21750043,classic_bike,2019-01-03 7:55:59,2019-01-03 8:00:02,0:04:03,5,Wacker Dr & Washington St,Michigan Ave & Washington St,NA
21750044,classic_bike,2019-01-03 7:55:59,2019-01-03 8:04:17,0:08:18,5,Hoyne Ave & Balmoral Ave,Ravenswood Ave & Lawrence Ave,NA
21750046,classic_bike,2019-01-03 7:56:01,2019-01-03 8:13:42,0:17:41,5,Canal St & Adams St,Hermitage Ave & Polk St,NA
21750047,classic_bike,2019-01-03 7:56:02,2019-01-03 8:08:48,0:12:46,5,McClurg Ct & Illinois St,LaSalle St & Jackson Blvd,NA
21750048,classic_bike,2019-01-03 7:56:06,2019-01-03 8:13:38,0:17:32,5,Halsted St & Wrightwood Ave,Franklin St & Chicago Ave,NA
21750050,classic_bike,2019-01-03 7:56:12,2019-01-03 8:05:37,0:09:25,5,Clinton St & Washington Blvd,Larrabee St & Kingsbury St,NA
21750052,classic_bike,2019-01-03 7:56:23,2019-01-03 8:02:23,0:06:00,5,Aberdeen St & Randolph St,Wacker Dr & Washington St,NA
21750053,classic_bike,2019-01-03 7:56:24,2019-01-03 8:17:37,0:21:13,5,Clinton St & Madison St,Ashland Ave & 13th St,NA
21750055,classic_bike,2019-01-03 7:56:35,2019-01-03 8:10:42,0:14:07,5,Ritchie Ct & Banks St,Dearborn St & Monroe St,NA
21750056,classic_bike,2019-01-03 7:56:36,2019-01-03 7:59:43,0:03:07,5,Clinton St & Madison St,Clinton St & Lake St,NA
21750057,classic_bike,2019-01-03 7:56:37,2019-01-03 8:21:45,0:25:08,5,Broadway & Thorndale Ave,Pine Grove Ave & Irving Park Rd,NA
21750058,classic_bike,2019-01-03 7:56:37,2019-01-03 8:04:04,0:07:27,5,Kingsbury St & Erie St,Clinton St & Washington Blvd,NA
21750060,classic_bike,2019-01-03 7:56:49,2019-01-03 8:01:42,0:04:53,5,Clinton St & Madison St,Orleans St & Hubbard St (*),NA
21750061,classic_bike,2019-01-03 7:56:56,2019-01-03 8:03:06,0:06:10,5,Clinton St & Lake St,Michigan Ave & Lake St,NA
21750063,classic_bike,2019-01-03 7:57:05,2019-01-03 8:00:40,0:03:35,5,Clinton St & Jackson Blvd (*),Clinton St & Washington Blvd,NA
21750065,classic_bike,2019-01-03 7:57:09,2019-01-03 8:03:35,0:06:26,5,Ashland Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,NA
21750066,classic_bike,2019-01-03 7:57:15,2019-01-03 8:00:13,0:02:58,5,Richmond St & Diversey Ave,Kedzie Ave & Milwaukee Ave,NA
21750067,classic_bike,2019-01-03 7:57:18,2019-01-03 8:02:06,0:04:48,5,Wells St & Elm St,Larrabee St & Oak St,NA
21750068,classic_bike,2019-01-03 7:57:27,2019-01-03 8:02:29,0:05:02,5,Southport Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,NA
21750070,classic_bike,2019-01-03 7:57:38,2019-01-03 8:20:27,0:22:49,5,Damen Ave & Pierce Ave,Canal St & Madison St,NA
21750071,classic_bike,2019-01-03 7:57:38,2019-01-03 8:05:29,0:07:51,5,Clinton St & Jackson Blvd (*),Franklin St & Lake St,NA
21750072,classic_bike,2019-01-03 7:57:41,2019-01-03 8:02:35,0:04:54,5,Clark St & Schiller St,Rush St & Cedar St,NA
21750073,classic_bike,2019-01-03 7:57:48,2019-01-03 8:22:14,0:24:26,5,California Ave & Division St,Kingsbury St & Erie St,NA
21750074,classic_bike,2019-01-03 7:57:51,2019-01-03 8:02:30,0:04:39,5,Larrabee St & Menomonee St,Dayton St & North Ave,NA
21750075,classic_bike,2019-01-03 7:57:58,2019-01-03 8:01:51,0:03:53,5,Canal St & Monroe St (*),Dearborn St & Monroe St,NA
21750077,classic_bike,2019-01-03 7:58:03,2019-01-03 8:27:46,0:29:43,5,Broadway & Ridge Ave,University Library (NU),NA
21750078,classic_bike,2019-01-03 7:58:03,2019-01-03 8:02:38,0:04:35,5,Clark St & Montrose Ave,Wolcott (Ravenswood) Ave & Montrose Ave (*),NA
21750079,classic_bike,2019-01-03 7:58:04,2019-01-03 8:02:59,0:04:55,5,Clinton St & Madison St,Franklin St & Jackson Blvd,NA
21750080,classic_bike,2019-01-03 7:58:07,2019-01-03 8:09:26,0:11:19,5,Canal St & Adams St,Larrabee St & Kingsbury St,NA
21750082,classic_bike,2019-01-03 7:58:25,2019-01-03 8:20:58,0:22:33,5,Sheffield Ave & Willow St,Clark St & Randolph St,NA
21750083,classic_bike,2019-01-03 7:58:26,2019-01-03 8:08:14,0:09:48,5,Desplaines St & Randolph St,Michigan Ave & Washington St,NA
21750084,classic_bike,2019-01-03 7:58:31,2019-01-03 8:02:56,0:04:25,5,Mies van der Rohe Way & Chicago Ave,State St & Pearson St,NA
21750085,classic_bike,2019-01-03 7:58:39,2019-01-03 8:02:36,0:03:57,5,Dearborn St & Adams St,Franklin St & Monroe St,NA
21750086,classic_bike,2019-01-03 7:58:42,2019-01-03 8:07:28,0:08:46,5,Clinton St & Washington Blvd,State St & Randolph St,NA
21750087,classic_bike,2019-01-03 7:58:51,2019-01-03 8:15:39,0:16:48,5,Ashland Ave & Blackhawk St,Rush St & Hubbard St,NA
21750088,classic_bike,2019-01-03 7:58:56,2019-01-03 8:02:52,0:03:56,5,Humboldt Blvd & Armitage Ave,California Ave & Milwaukee Ave,NA
21750090,classic_bike,2019-01-03 7:59:17,2019-01-03 8:10:39,0:11:22,5,Wood St & Augusta Blvd,Clinton St & Lake St,NA
21750091,classic_bike,2019-01-03 7:59:30,2019-01-03 8:18:11,0:18:41,5,Morgan St & 18th St,Clark St & Lake St,NA
21750092,classic_bike,2019-01-03 7:59:31,2019-01-03 8:14:58,0:15:27,5,Honore St & Division St,Clinton St & Lake St,NA
21750093,classic_bike,2019-01-03 7:59:36,2019-01-03 8:05:12,0:05:36,5,Indiana Ave & Roosevelt Rd,Dearborn St & Van Buren St (*),NA
21750094,classic_bike,2019-01-03 7:59:36,2019-01-03 8:04:13,0:04:37,5,Clark St & Wrightwood Ave,Wilton Ave & Diversey Pkwy,NA
21750095,classic_bike,2019-01-03 7:59:37,2019-01-03 8:31:16,0:31:39,5,Southport Ave & Waveland Ave,Franklin St & Quincy St,NA
21750096,classic_bike,2019-01-03 7:59:46,2019-01-03 8:05:27,0:05:41,5,Franklin St & Monroe St,Daley Center Plaza,NA
21750097,classic_bike,2019-01-03 7:59:48,2019-01-03 8:10:06,0:10:18,5,Franklin St & Chicago Ave,Michigan Ave & Lake St,NA
21750099,classic_bike,2019-01-03 8:00:16,2019-01-03 8:09:26,0:09:10,5,Canal St & Adams St,Morgan St & Lake St,NA
21750100,classic_bike,2019-01-03 8:00:24,2019-01-03 8:03:38,0:03:14,5,Broadway & Belmont Ave,Wilton Ave & Belmont Ave,NA
21750101,classic_bike,2019-01-03 8:00:29,2019-01-03 8:18:11,0:17:42,5,Lincoln Ave & Fullerton Ave,Milwaukee Ave & Grand Ave,NA
21750102,classic_bike,2019-01-03 8:00:29,2019-01-03 8:25:54,0:25:25,5,Milwaukee Ave & Wabansia Ave,Michigan Ave & Lake St,NA
21750103,classic_bike,2019-01-03 8:00:28,2019-01-03 8:07:38,0:07:10,5,Lincoln Ave & Winona St,Ravenswood Ave & Lawrence Ave,NA
21750104,classic_bike,2019-01-03 8:00:35,2019-01-03 8:08:47,0:08:12,5,Larrabee St & Division St,Orleans St & Merchandise Mart Plaza,NA
21750105,classic_bike,2019-01-03 8:00:42,2019-01-03 8:15:51,0:15:09,5,Halsted St & Clybourn Ave (*),LaSalle St & Illinois St,NA
21750106,classic_bike,2019-01-03 8:00:54,2019-01-03 8:15:46,0:14:52,5,Canal St & Jackson Blvd,Shedd Aquarium,NA
21750107,classic_bike,2019-01-03 8:00:54,2019-01-03 8:15:17,0:14:23,5,Calumet Ave & 18th St,Daley Center Plaza,NA
21750108,classic_bike,2019-01-03 8:00:57,2019-01-03 8:14:51,0:13:54,5,Clinton St & Jackson Blvd (*),Streeter Dr & Grand Ave,NA
21750109,classic_bike,2019-01-03 8:01:34,2019-01-03 8:13:43,0:12:09,5,Racine Ave & 18th St,Wood St & Taylor St,NA
21750110,classic_bike,2019-01-03 8:01:49,2019-01-03 8:07:11,0:05:22,5,Lincoln Ave & Belmont Ave,Wilton Ave & Belmont Ave,NA
21750111,classic_bike,2019-01-03 8:02:03,2019-01-03 8:09:28,0:07:25,5,Indiana Ave & Roosevelt Rd,Michigan Ave & Jackson Blvd,NA
21750112,classic_bike,2019-01-03 8:02:10,2019-01-03 8:07:03,0:04:53,5,Clinton St & Washington Blvd,Aberdeen St & Randolph St,NA
21750113,classic_bike,2019-01-03 8:02:14,2019-01-03 8:10:12,0:07:58,5,Canal St & Madison St,Michigan Ave & Lake St,NA
21750114,classic_bike,2019-01-03 8:02:16,2019-01-03 8:19:40,0:17:24,5,Wood St & Chicago Ave (*),Canal St & Monroe St (*),NA
21750115,classic_bike,2019-01-03 8:02:40,2019-01-03 8:13:13,0:10:33,5,Damen Ave & Charleston St,California Ave & North Ave,NA
21750116,classic_bike,2019-01-03 8:02:41,2019-01-03 8:27:15,0:24:34,5,Racine Ave & 15th St,State St & Kinzie St,NA
21750117,classic_bike,2019-01-03 8:02:42,2019-01-03 8:12:16,0:09:34,5,Clinton St & Washington Blvd,Financial Pl & Ida B Wells Dr (Temp),NA
21750118,classic_bike,2019-01-03 8:02:49,2019-01-03 8:06:35,0:03:46,5,Canal St & Monroe St (*),Dearborn St & Monroe St,NA
21750119,classic_bike,2019-01-03 8:02:51,2019-01-03 8:10:47,0:07:56,5,Clinton St & Washington Blvd,Wabash Ave & Grand Ave,NA
21750120,classic_bike,2019-01-03 8:02:51,2019-01-03 8:06:47,0:03:56,5,Wells St & Huron St,Dearborn Pkwy & Delaware Pl,NA
21750121,classic_bike,2019-01-03 8:02:54,2019-01-03 8:08:38,0:05:44,5,Damen Ave & Cortland St,Wood St & Milwaukee Ave,NA
21750122,classic_bike,2019-01-03 8:03:00,2019-01-03 8:13:18,0:10:18,5,Clinton St & Washington Blvd,Wells St & Huron St,NA
21750123,classic_bike,2019-01-03 8:03:00,2019-01-03 8:06:00,0:03:00,5,Calumet Ave & 33rd St,State St & 33rd St,NA
21750124,classic_bike,2019-01-03 8:03:05,2019-01-03 8:23:04,0:19:59,5,Clinton St & Jackson Blvd (*),Shedd Aquarium,NA
21750125,classic_bike,2019-01-03 8:03:08,2019-01-03 8:13:06,0:09:58,5,Aberdeen St & Monroe St,Wacker Dr & Washington St,NA
21750126,classic_bike,2019-01-03 8:03:07,2019-01-03 8:12:09,0:09:02,5,Calumet Ave & 21st St,Wentworth Ave & Cermak Rd (Temp),NA
21750127,classic_bike,2019-01-03 8:03:12,2019-01-03 8:13:51,0:10:39,5,Clark St & Elm St,LaSalle St & Washington St,NA
21750128,classic_bike,2019-01-03 8:03:11,2019-01-03 8:10:32,0:07:21,5,Wells St & Huron St,Fairbanks St & Superior St (*),NA
21750129,classic_bike,2019-01-03 8:03:19,2019-01-03 8:11:00,0:07:41,5,Clinton St & Lake St,Ogden Ave & Race Ave,NA
21750130,classic_bike,2019-01-03 8:03:21,2019-01-03 8:13:18,0:09:57,5,Clinton St & Madison St,State St & Randolph St,NA
21750131,classic_bike,2019-01-03 8:03:22,2019-01-03 8:07:34,0:04:12,5,Sangamon St & Washington Blvd (*),Wacker Dr & Washington St,NA
21750132,classic_bike,2019-01-03 8:03:32,2019-01-03 8:07:27,0:03:55,5,Canal St & Monroe St (*),LaSalle St & Jackson Blvd,NA
21750133,classic_bike,2019-01-03 8:03:41,2019-01-03 8:13:10,0:09:29,5,Clinton St & Washington Blvd,Dearborn St & Erie St,NA
21750134,classic_bike,2019-01-03 8:03:41,2019-01-03 8:14:11,0:10:30,5,LaSalle St & Jackson Blvd,Dearborn St & Erie St,NA
21750135,classic_bike,2019-01-03 8:03:44,2019-01-03 8:11:27,0:07:43,5,Canal St & Madison St,Wabash Ave & Adams St,NA
21750136,classic_bike,2019-01-03 8:03:47,2019-01-03 8:10:01,0:06:14,5,Halsted St & North Branch St,Larrabee St & Kingsbury St,NA
21750137,classic_bike,2019-01-03 8:03:50,2019-01-03 8:14:29,0:10:39,5,Canal St & Monroe St (*),Columbus Dr & Randolph St,NA
21750138,classic_bike,2019-01-03 8:03:52,2019-01-03 8:17:08,0:13:16,5,Artesian Ave & Hubbard St,Racine Ave (May St) & Fulton St,NA
21750139,classic_bike,2019-01-03 8:04:07,2019-01-03 8:21:41,0:17:34,5,Clinton St & Madison St,Wood St & Taylor St,NA
21750140,classic_bike,2019-01-03 8:04:18,2019-01-03 8:07:19,0:03:01,5,California Ave & 23rd Pl,California Ave & 21st St,NA
21750141,classic_bike,2019-01-03 8:04:27,2019-01-03 8:12:57,0:08:30,5,Clinton St & Washington Blvd,Wabash Ave & Grand Ave,NA
21750142,classic_bike,2019-01-03 8:04:34,2019-01-03 8:09:55,0:05:21,5,Clinton St & Washington Blvd,Clark St & Lake St,NA
21750143,classic_bike,2019-01-03 8:04:35,2019-01-03 8:12:16,0:07:41,5,Canal St & Monroe St (*),LaSalle St & Illinois St,NA
21750144,classic_bike,2019-01-03 8:04:38,2019-01-03 8:12:55,0:08:17,5,Michigan Ave & Ida B Wells Dr,Canal St & Harrison St,NA
21750145,classic_bike,2019-01-03 8:04:42,2019-01-03 8:22:06,0:17:24,5,Clinton St & Jackson Blvd (*),Hermitage Ave & Polk St,NA
21750146,classic_bike,2019-01-03 8:04:54,2019-01-03 8:24:11,0:19:17,5,Sedgwick St & Webster Ave,Canal St & Madison St,NA
21750147,classic_bike,2019-01-03 8:04:56,2019-01-03 8:23:41,0:18:45,5,Paulina Ave & North Ave,Wacker Dr & Washington St,NA
21750148,classic_bike,2019-01-03 8:04:58,2019-01-03 8:11:49,0:06:51,5,Federal St & Polk St,LaSalle St & Adams St,NA
21750149,classic_bike,2019-01-03 8:05:14,2019-01-03 8:18:01,0:12:47,5,Morgan Ave & 14th Pl,Franklin St & Jackson Blvd,NA
21750150,classic_bike,2019-01-03 8:05:14,2019-01-03 8:08:34,0:03:20,5,Clark St & Bryn Mawr Ave,Broadway & Ridge Ave,NA
21750151,classic_bike,2019-01-03 8:05:19,2019-01-03 8:25:04,0:19:45,5,Aberdeen St & Jackson Blvd,Wells St & Evergreen Ave,NA
21750152,classic_bike,2019-01-03 8:05:34,2019-01-03 8:09:08,0:03:34,5,Michigan Ave & Washington St,Michigan Ave & Jackson Blvd,NA
21750153,classic_bike,2019-01-03 8:05:42,2019-01-03 8:16:38,0:10:56,5,Wacker Dr & Washington St,Dearborn St & Erie St,NA
21750154,classic_bike,2019-01-03 8:05:44,2019-01-03 8:10:58,0:05:14,5,Western Ave & Division St,Damen Ave & Pierce Ave,NA
21750155,classic_bike,2019-01-03 8:05:44,2019-01-03 8:11:22,0:05:38,5,Southport Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,NA
21750156,classic_bike,2019-01-03 8:05:54,2019-01-03 8:17:43,0:11:49,5,Canal St & Monroe St (*),Dearborn St & Erie St,NA
21750157,classic_bike,2019-01-03 8:05:56,2019-01-03 8:08:42,0:02:46,5,Franklin St & Chicago Ave,Larrabee St & Kingsbury St,NA
21750158,classic_bike,2019-01-03 8:06:00,2019-01-03 8:38:58,0:32:58,5,Seeley Ave & Roscoe St,Orleans St & Merchandise Mart Plaza,NA
21750159,classic_bike,2019-01-03 8:06:03,2019-01-03 8:18:09,0:12:06,5,Larrabee St & Kingsbury St,LaSalle St & Jackson Blvd,NA
21750160,classic_bike,2019-01-03 8:06:03,2019-01-03 8:08:08,0:02:05,5,Clark St & North Ave,Lake Shore Dr & North Blvd,NA
21750161,classic_bike,2019-01-03 8:06:04,2019-01-03 8:13:48,0:07:44,5,Clinton St & Lake St,Larrabee St & Kingsbury St,NA
21750162,classic_bike,2019-01-03 8:06:12,2019-01-03 8:08:41,0:02:29,5,Canal St & Taylor St,Canal St & Harrison St,NA
21750163,classic_bike,2019-01-03 8:06:27,2019-01-03 8:12:04,0:05:37,5,Daley Center Plaza,Rush St & Hubbard St,NA
21750164,classic_bike,2019-01-03 8:06:32,2019-01-03 8:16:13,0:09:41,5,Wells St & Hubbard St,Franklin St & Quincy St,NA
21750165,classic_bike,2019-01-03 8:06:33,2019-01-03 8:10:47,0:04:14,5,Clark St & Elmdale Ave,Broadway & Granville Ave,NA
21750166,classic_bike,2019-01-03 8:06:48,2019-01-03 8:18:13,0:11:25,5,Kedzie Ave & Palmer Ct,Kosciuszko Park,NA
21750167,classic_bike,2019-01-03 8:07:07,2019-01-03 8:30:52,0:23:45,5,Larrabee St & Webster Ave,Clinton St & Jackson Blvd (*),NA
21750168,classic_bike,2019-01-03 8:07:07,2019-01-03 8:15:33,0:08:26,5,Clark St & Elmdale Ave,Clark St & Lunt Ave,NA
21750169,classic_bike,2019-01-03 8:07:11,2019-01-03 8:21:18,0:14:07,5,Wabash Ave & Roosevelt Rd,Fairbanks Ct & Grand Ave,NA
21750170,classic_bike,2019-01-03 8:07:11,2019-01-03 8:17:41,0:10:30,5,Green St & Madison St,Dearborn St & Monroe St,NA
21750171,classic_bike,2019-01-03 8:07:15,2019-01-03 8:10:35,0:03:20,5,Franklin St & Quincy St,Canal St & Monroe St (*),NA
21750172,classic_bike,2019-01-03 8:07:19,2019-01-03 8:12:01,0:04:42,5,Wacker Dr & Washington St,Orleans St & Hubbard St (*),NA
21750173,classic_bike,2019-01-03 8:07:22,2019-01-03 8:15:40,0:08:18,5,McClurg Ct & Erie St,Wells St & Huron St,NA
21750174,classic_bike,2019-01-03 8:07:20,2019-01-03 8:09:11,0:01:51,5,Ravenswood Ave & Berteau Ave,Ravenswood Ave & Irving Park Rd,NA
21750175,classic_bike,2019-01-03 8:07:30,2019-01-03 8:13:52,0:06:22,5,Orleans St & Elm St (*),Wells St & Hubbard St,NA
21750176,classic_bike,2019-01-03 8:07:36,2019-01-03 8:23:24,0:15:48,5,Blue Island Ave & 18th St,Canal St & Monroe St (*),NA
21750177,classic_bike,2019-01-03 8:07:39,2019-01-03 8:10:31,0:02:52,5,Aberdeen St & Jackson Blvd,Aberdeen St & Randolph St,NA
21750178,classic_bike,2019-01-03 8:07:41,2019-01-03 8:16:47,0:09:06,5,Indiana Ave & Roosevelt Rd,Michigan Ave & Lake St,NA
21750179,classic_bike,2019-01-03 8:07:51,2019-01-03 8:19:19,0:11:28,5,Dearborn Pkwy & Delaware Pl,LaSalle St & Adams St,NA
21750180,classic_bike,2019-01-03 8:07:51,2019-01-03 8:25:44,0:17:53,5,Wells St & Elm St,Clinton St & Jackson Blvd (*),NA
21750181,classic_bike,2019-01-03 8:07:56,2019-01-03 8:23:59,0:16:03,5,Clark St & Armitage Ave,McClurg Ct & Erie St,NA
21750182,classic_bike,2019-01-03 8:08:10,2019-01-03 8:11:17,0:03:07,5,Clark St & Leland Ave,Broadway & Wilson Ave,NA
21750183,classic_bike,2019-01-03 8:08:24,2019-01-03 8:20:08,0:11:44,5,Kingsbury St & Kinzie St,Clinton St & Tilden St,NA
21750184,classic_bike,2019-01-03 8:08:29,2019-01-03 8:26:31,0:18:02,5,Racine Ave & 15th St,Dearborn St & Monroe St,NA
21750185,classic_bike,2019-01-03 8:08:40,2019-01-03 8:27:45,0:19:05,5,Lake Shore Dr & North Blvd,Michigan Ave & Jackson Blvd,NA
21750186,classic_bike,2019-01-03 8:08:44,2019-01-03 8:24:07,0:15:23,5,Southport Ave & Wrightwood Ave,Larrabee St & Oak St,NA
21750189,classic_bike,2019-01-03 8:09:00,2019-01-03 8:27:19,0:18:19,5,Halsted St & Archer Ave,Dearborn St & Monroe St,NA
21750190,classic_bike,2019-01-03 8:09:01,2019-01-03 8:29:44,0:20:43,5,Clark St & Lunt Ave,Chicago Ave & Sheridan Rd,NA
21750191,classic_bike,2019-01-03 8:09:01,2019-01-03 8:16:27,0:07:26,5,Clinton St & Madison St,Michigan Ave & Washington St,NA
21750192,classic_bike,2019-01-03 8:09:01,2019-01-03 8:15:34,0:06:33,5,Clinton St & Madison St,Orleans St & Merchandise Mart Plaza,NA
21750193,classic_bike,2019-01-03 8:09:12,2019-01-03 8:21:36,0:12:24,5,Wells St & Concord Ln,Wells St & Hubbard St,NA
21750194,classic_bike,2019-01-03 8:09:14,2019-01-03 8:29:15,0:20:01,5,Clark St & Lincoln Ave,LaSalle St & Adams St,NA
21750195,classic_bike,2019-01-03 8:09:17,2019-01-03 8:29:12,0:19:55,5,Wood St & Milwaukee Ave,Dearborn St & Monroe St,NA
21750196,classic_bike,2019-01-03 8:09:27,2019-01-03 8:21:01,0:11:34,5,Morgan St & Polk St,Milwaukee Ave & Grand Ave,NA
21750197,classic_bike,2019-01-03 8:09:30,2019-01-03 8:17:25,0:07:55,5,Michigan Ave & Lake St,State St & Pearson St,NA
21750199,classic_bike,2019-01-03 8:09:34,2019-01-03 8:24:34,0:15:00,5,Michigan Ave & Washington St,Sedgwick St & Huron St,NA
21750201,classic_bike,2019-01-03 8:09:37,2019-01-03 8:29:01,0:19:24,5,Damen Ave & Thomas St (Augusta Blvd),Clark St & Lake St,NA
21750202,classic_bike,2019-01-03 8:09:42,2019-01-03 8:15:42,0:06:00,5,Dearborn Pkwy & Delaware Pl,Larrabee St & Kingsbury St,NA
21750203,classic_bike,2019-01-03 8:09:46,2019-01-03 8:15:06,0:05:20,5,Kosciuszko Park,Kedzie Ave & Milwaukee Ave,NA
21750204,classic_bike,2019-01-03 8:10:00,2019-01-03 8:13:00,0:03:00,5,Desplaines St & Randolph St,Aberdeen St & Randolph St,NA
21750205,classic_bike,2019-01-03 8:10:00,2019-01-03 8:19:58,0:09:58,5,Sedgwick St & Huron St,Franklin St & Quincy St,NA
21750206,classic_bike,2019-01-03 8:10:06,2019-01-03 8:18:09,0:08:03,5,Kingsbury St & Erie St,LaSalle St & Jackson Blvd,NA
